Array Size,Key comparisons,Execution time 
440000,7545971,0.112000
441000,7567407,0.110000
442000,7586014,0.117000
443000,7607147,0.110000
444000,7627615,0.109000
445000,7646665,0.116000
446000,7667031,0.126000
447000,7687743,0.129000
448000,7708364,0.132000
449000,7726412,0.114000
450000,7747587,0.114000
451000,7767000,0.116000
452000,7787752,0.115000
453000,7810292,0.114000
454000,7830254,0.121000
455000,7848941,0.130000
456000,7866964,0.127000
457000,7888621,0.125000
458000,7910064,0.124000
459000,7929891,0.117000
460000,7951543,0.124000
461000,7971049,0.128000
462000,7993788,0.122000
463000,8014134,0.120000
464000,8032154,0.130000
465000,8052774,0.120000
466000,8075213,0.117000
467000,8097173,0.126000
468000,8115016,0.123000
469000,8141038,0.136000
470000,8154447,0.120000
471000,8180336,0.129000
472000,8200286,0.122000
473000,8219564,0.120000
474000,8241135,0.130000
475000,8259559,0.124000
476000,8282309,0.124000
477000,8303078,0.119000
478000,8325146,0.129000
479000,8343687,0.144000
480000,8366074,0.128000
481000,8386262,0.128000
482000,8408165,0.132000
483000,8429996,0.135000
484000,8451651,0.135000
485000,8470936,0.133000
486000,8489767,0.125000
487000,8511691,0.146000
488000,8529873,0.136000
489000,8552075,0.125000
490000,8568399,0.129000
491000,8591340,0.137000
492000,8614599,0.149000
493000,8635858,0.133000
494000,8657373,0.137000
495000,8676884,0.136000
496000,8698120,0.140000
497000,8719468,0.132000
498000,8743297,0.138000
499000,8764619,0.149000
500000,8781007,0.140000
501000,8806119,0.143000
502000,8824732,0.133000
503000,8848279,0.128000
504000,8867761,0.143000
505000,8889738,0.165000
506000,8911794,0.140000
507000,8931492,0.125000
508000,8951431,0.131000
509000,8974738,0.131000
510000,8994338,0.126000
511000,9015514,0.141000
512000,9039066,0.132000
513000,9058597,0.137000
514000,9079122,0.133000
515000,9100337,0.130000
516000,9117952,0.133000
517000,9142569,0.134000
518000,9165047,0.128000
519000,9185857,0.139000
520000,9209867,0.144000
521000,9230138,0.133000
522000,9249278,0.131000
523000,9268202,0.140000
524000,9291542,0.138000
525000,9312358,0.134000
526000,9333544,0.137000
527000,9356070,0.135000
528000,9380516,0.133000
529000,9396843,0.135000
530000,9421501,0.134000
531000,9443402,0.136000
532000,9462887,0.133000
533000,9487418,0.148000
534000,9508470,0.153000
535000,9529828,0.152000
536000,9549657,0.160000
537000,9574154,0.165000
538000,9592882,0.165000
539000,9611175,0.169000
540000,9638398,0.161000
541000,9657510,0.142000
542000,9678703,0.151000
543000,9702455,0.158000
544000,9726851,0.152000
545000,9743733,0.156000
546000,9767293,0.150000
547000,9789653,0.162000
548000,9809196,0.159000
549000,9829959,0.142000
550000,9850148,0.145000
551000,9872812,0.151000
552000,9897070,0.143000
553000,9922257,0.137000
554000,9939047,0.147000
555000,9962137,0.144000
556000,9978997,0.144000
557000,10007950,0.156000
558000,10006199,0.150000
559000,9994773,0.150000
560000,9994278,0.143000
561000,9987262,0.145000
562000,9984403,0.144000
563000,9979483,0.137000
564000,9973095,0.155000
565000,9971098,0.148000
566000,9965027,0.139000
567000,9961505,0.165000
568000,9957158,0.157000
569000,9950455,0.154000
570000,9948559,0.144000
571000,9945270,0.150000
572000,9942301,0.148000
573000,9936261,0.146000
574000,9932298,0.156000
575000,9928928,0.163000
576000,9921692,0.154000
577000,9920755,0.157000
578000,9916900,0.158000
579000,9910259,0.165000
